custid,평균구매가격,평균할부개월수,내점일수,수입상품_구매비율,주말방문비율,주구매코너,아침구매액,점심구매액,저녁구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
100176,64123,2.1,20,6.7,75.0,11,0.0,961850.0,961850.0,448863.3333333333,833603.3333333334,0.0,641233.3333333333,1282466.6666666667,0
100177,38709,1.4,40,7.2,22.5,14,812879.2608695653,1780592.6666666665,77417.07246376811,541919.5072463768,503210.97101449274,464502.4347826087,1161256.0869565217,851587.7971014492,0
100178,54423,2.1,9,5.9,55.6,14,0.0,598649.1176470588,326535.8823529412,598649.1176470588,163267.9411764706,108845.29411764706,54422.64705882353,653071.7647058824,0
100179,79089,2.6,101,10.8,35.6,14,1423610.2904564315,14315192.365145229,3321757.34439834,4982636.01659751,2530862.738589212,4745367.634854772,6801693.609958506,6722604.149377594,0
100180,140166,2.2,67,23.3,56.7,14,1681988.5544554454,15137896.990099011,11493588.455445545,8409942.772277227,4765634.237623762,4204971.386138613,10932925.603960397,11073091.316831684,0
100181,140910,2.3,17,13.8,23.5,5,0.0,3100027.586206896,986372.4137931035,140910.3448275862,2254565.5172413792,1550013.793103448,140910.3448275862,1831834.4827586208,0
100182,145708,1.1,13,11.5,69.2,11,0.0,3788400.0,0.0,874246.1538461539,1457076.9230769232,1457076.9230769232,0.0,3351276.923076923,0
100183,145072,2.4,4,18.8,25.0,13,0.0,3916940.625,725359.375,1740862.5,2901437.5,0.0,0.0,3916940.625,0
100184,114750,2.8,4,50.0,75.0,24,0.0,459000.0,0.0,229500.0,114750.0,0.0,114750.0,344250.0,0
100185,43374,1.3,20,2.4,30.0,14,780738.4285714285,824112.7857142857,216871.7857142857,433743.5714285714,520492.2857142857,173497.42857142855,693989.7142857142,520492.28571428574,0
100186,86034,2.3,28,7.7,25.0,13,344135.9230769231,4043597.096153846,86033.98076923078,1634645.6346153845,1032407.7692307692,1118441.75,688271.8461538462,2667053.4038461535,0
100187,165568,3.2,51,5.4,37.3,19,5298192.0,14901165.0,1324548.0,7119445.5,2649096.0,3476938.5,8278425.0,9934110.0,0
100188,260637,1.5,25,43.6,24.0,8,260636.70909090908,9382921.527272727,4691460.763636364,4170187.345454545,1563820.2545454544,3909550.6363636362,4691460.763636364,8079737.981818181,0
100189,169250,2.4,6,31.8,16.7,8,338500.0,338500.0,3046500.0,0.0,0.0,3723500.0,0.0,1523250.0,0
100190,66914,2.0,1,25.0,100.0,14,0.0,267657.0,0.0,0.0,267657.0,0.0,0.0,267657.0,0
100191,49840,1.4,4,40.0,0.0,24,149520.0,99680.0,0.0,0.0,249200.0,0.0,0.0,249200.0,0
100192,55440,1.8,5,0.0,0.0,5,0.0,277200.0,0.0,110880.0,0.0,55440.0,110880.0,277200.0,0
100193,59942,1.7,84,7.3,32.1,14,1258790.205298013,6114123.854304636,1678386.940397351,2038041.2847682121,1978098.8940397352,2757349.973509934,2277810.8476821193,2337753.238410596,0
100194,101000,1.4,4,40.0,50.0,24,0.0,303000.0,202000.0,505000.0,0.0,0.0,0.0,303000.0,0
100195,347204,2.3,23,5.9,39.1,19,0.0,9027301.960784312,8680098.039215686,3472039.2156862747,3819243.137254902,3819243.137254902,6596874.509803922,9374505.88235294,0
100196,49500,1.5,2,0.0,100.0,19,0.0,148500.0,49500.0,49500.0,0.0,0.0,148500.0,148500.0,0
100197,135200,3.0,2,50.0,100.0,11,0.0,270400.0,0.0,0.0,0.0,270400.0,0.0,270400.0,0
100198,27662,1.1,22,3.8,59.1,12,55323.07692307693,248953.84615384616,414923.0769230769,165969.23076923078,138307.6923076923,221292.30769230772,193630.76923076922,497907.6923076923,0
100199,102141,1.0,5,14.3,0.0,14,714986.0,714986.0,0.0,1021408.5714285715,0.0,306422.5714285714,102140.85714285713,919267.7142857143,0
100200,35667,1.2,7,11.1,28.6,12,35666.666666666664,178333.33333333334,107000.0,142666.66666666666,71333.33333333333,0.0,107000.0,249666.66666666666,0
100201,160691,3.2,5,63.6,20.0,24,642763.6363636364,1124836.3636363635,0.0,642763.6363636364,0.0,642763.6363636364,482072.72727272724,1285527.2727272727,0
100202,106168,2.1,19,14.3,10.5,14,637007.1428571428,318503.5714285714,2017189.285714286,1061678.5714285714,0.0,212335.71428571426,1698685.714285714,849342.8571428572,0
100203,108485,2.0,11,0.0,18.2,11,0.0,759395.0,1193335.0,867880.0,0.0,433940.0,650910.0,1410305.0,0
100204,57501,1.5,5,19.0,60.0,14,0.0,172502.85714285713,1035017.1428571428,517508.5714285714,0.0,287504.7619047619,402506.6666666666,805013.3333333334,0
100205,51590,1.6,11,4.8,27.3,13,0.0,928611.4285714285,154768.57142857142,51589.52380952381,154768.57142857142,515895.23809523805,361126.6666666666,619074.2857142857,0
100206,91388,2.1,8,0.0,50.0,14,182775.38461538462,1005264.6153846154,0.0,274163.07692307694,182775.38461538462,548326.1538461539,182775.38461538462,913876.9230769231,0
100207,68766,1.7,36,8.0,41.7,14,825197.12,3644620.6133333333,687664.2666666666,1237795.68,1031496.4,1856693.52,1031496.4,2681890.64,0
100208,107975,2.0,4,25.0,0.0,13,107975.0,755825.0,0.0,0.0,431900.0,431900.0,0.0,863800.0,0
100209,119190,2.2,18,18.2,83.3,24,0.0,2502997.6363636362,1430284.3636363638,1072713.2727272727,357571.09090909094,1311094.0,1191903.6363636365,2741378.3636363638,0
100210,93497,2.2,17,12.1,23.5,21,373989.09090909094,2337431.8181818184,373989.09090909094,654480.9090909091,1308961.8181818181,467486.36363636365,654480.9090909091,2150437.2727272725,0
100211,77224,1.9,12,22.2,66.7,12,0.0,695015.0,695015.0,77223.88888888889,695015.0,540567.2222222222,77223.88888888889,1158358.3333333333,0
100212,41100,1.0,2,25.0,50.0,12,0.0,164400.0,0.0,164400.0,0.0,0.0,0.0,123300.0,0
100213,86672,6.8,19,60.5,21.1,8,2080130.5263157894,520032.63157894736,693376.8421052631,1300081.5789473685,520032.63157894736,953393.1578947369,520032.63157894736,1040065.2631578947,0
100214,199050,1.4,8,30.0,37.5,24,0.0,995250.0,995250.0,199050.0,597150.0,796200.0,398100.0,1393350.0,0
100215,39690,2.1,47,12.5,31.9,14,357213.375,3532443.375,1190711.25,2063899.5,1309782.375,873188.25,833497.875,2302041.75,0
100216,110665,2.0,13,4.3,69.2,19,0.0,1549313.043478261,995986.9565217391,442660.8695652174,1991973.9130434783,110665.21739130435,0.0,1991973.9130434783,0
100217,98624,3.1,14,18.9,14.3,9,690370.2702702703,1972486.4864864866,986243.2432432433,394497.29729729734,1282116.2162162163,1084867.5675675676,887618.9189189189,2366983.7837837837,0
100218,88222,3.7,5,11.1,20.0,3,441111.1111111111,264666.6666666666,88222.22222222222,88222.22222222222,617555.5555555556,88222.22222222222,0.0,705777.7777777778,0
100219,29066,1.2,95,2.2,44.2,14,87198.41666666667,3604201.222222222,1540505.3611111112,959182.5833333333,1714902.1944444445,1249843.9722222222,1307976.25,2005563.5833333335,0
100220,97171,1.7,8,21.4,25.0,12,291514.2857142857,680200.0,388685.71428571426,194342.85714285713,680200.0,291514.2857142857,194342.85714285713,1263228.5714285714,0
100221,38859,1.6,12,0.0,33.3,12,0.0,582879.7058823529,77717.29411764706,194293.23529411765,116575.9411764706,310869.17647058825,38858.64705882353,505162.4117647059,0
100222,54980,1.5,9,15.4,66.7,14,0.0,494820.0,219920.0,109960.0,219920.0,274900.0,109960.0,274900.0,0
100223,154424,1.0,15,10.0,33.3,14,1080969.75,2007515.25,0.0,2316363.75,0.0,0.0,772121.25,1698666.75,0
100224,153235,2.3,19,7.7,47.4,22,459703.8461538462,2604988.4615384615,919407.6923076924,1379111.5384615385,766173.076923077,1379111.5384615385,459703.8461538462,3064692.3076923075,0
100225,12451,2.0,5,12.5,20.0,11,0.0,24902.5,74707.5,0.0,24902.5,62256.25,12451.25,62256.25,0
100226,140690,1.3,13,4.3,30.8,11,0.0,1406895.652173913,1828964.347826087,844137.3913043478,1125516.5217391304,984826.9565217391,281379.1304347826,2110343.4782608696,0
100227,65367,1.4,31,4.0,25.8,13,457568.86000000004,2549312.22,261467.92,849770.74,653669.8,1176605.64,588302.82,1764908.4600000002,0
100228,40690,1.6,8,20.0,37.5,24,81380.0,244140.0,81380.0,40690.0,81380.0,81380.0,203450.0,325520.0,0
100229,106690,1.3,20,6.7,10.0,14,746828.1333333333,1493656.2666666666,960207.6,853517.8666666667,746828.1333333333,1066897.3333333333,533448.6666666666,960207.6000000001,0
100230,121763,2.4,35,18.8,22.9,14,730577.90625,4748756.390625,2313496.703125,2922311.625,2313496.703125,1217629.84375,1339392.828125,4870519.375,0
100231,100001,2.5,30,4.8,26.7,11,800005.2048192772,6600042.9397590365,900005.8554216868,200001.3012048193,3600023.421686747,3400022.1204819274,1100007.156626506,3000019.5180722894,0
100232,106961,1.9,7,8.7,57.1,12,0.0,2246178.260869565,213921.73913043478,534804.3478260869,427843.47826086957,1069608.6956521738,427843.47826086957,1711373.9130434783,0
100233,80121,2.6,8,14.3,12.5,11,0.0,881335.7142857143,240364.2857142857,240364.2857142857,320485.71428571426,240364.2857142857,320485.71428571426,801214.2857142857,0
100234,50000,1.5,4,25.0,75.0,12,100000.0,100000.0,0.0,100000.0,100000.0,0.0,0.0,200000.0,0
100235,89250,1.5,4,37.5,25.0,24,89250.0,535500.0,89250.0,535500.0,178500.0,0.0,0.0,535500.0,0
100236,57377,1.7,16,52.6,75.0,24,114753.26315789473,631142.9473684211,344259.7894736842,0.0,401636.4210526316,286883.15789473685,401636.4210526316,745896.2105263157,0
100237,110708,2.0,13,16.7,38.5,24,110708.33333333333,885666.6666666666,1660625.0,0.0,1107083.3333333335,1328500.0,221416.66666666666,1771333.3333333333,0
100238,36500,1.0,1,50.0,100.0,13,0.0,73000.0,0.0,0.0,0.0,0.0,73000.0,73000.0,0
100239,185690,3.3,14,27.3,85.7,5,557071.2272727272,2042594.5,1485523.2727272727,1856904.0909090908,2228284.9090909087,0.0,0.0,2413975.3181818184,0
100240,80687,1.7,11,6.7,27.3,23,0.0,242060.0,968240.0,645493.3333333334,322746.6666666667,242060.0,0.0,1129613.3333333335,0
100241,46446,1.0,12,0.0,33.3,12,325123.75,325123.75,92892.5,92892.5,139338.75,325123.75,185785.0,696693.75,0
100242,71968,1.5,23,6.1,82.6,14,287872.89795918367,3238570.1020408166,0.0,935586.918367347,1151491.5918367347,935586.918367347,503777.5714285714,1511332.7142857143,0
100243,53453,2.1,17,4.8,29.4,14,106906.85714285713,106906.85714285713,908708.2857142857,320720.5714285714,534534.2857142857,213813.71428571426,53453.428571428565,641441.1428571428,0
100244,122824,1.5,24,12.8,70.8,13,736946.7692307692,3684733.8461538465,368473.3846153846,614122.3076923076,1596718.0,982595.6923076923,1596718.0,3561909.3846153845,0
100245,113158,1.8,114,18.4,38.6,14,3734225.557603687,11428993.373271888,9392143.069124425,7015817.714285714,4073700.608294931,6110550.912442396,7355292.764976958,9052668.01843318,0
100246,103188,1.2,17,2.4,41.2,24,1444633.3333333333,1547821.4285714286,1341445.238095238,1754197.6190476192,619128.5714285714,1031880.9523809523,928692.857142857,3095642.8571428573,0
100247,99900,2.6,29,16.1,13.8,9,1098900.0,4095899.9999999995,399600.0,1898100.0,1098900.0,1198800.0,1398600.0,3296700.0,0
100248,43245,1.0,53,11.8,13.2,14,562183.725490196,1643306.2745098039,2205490.0,43244.901960784315,86489.80392156863,1297347.0588235294,2983898.2352941176,1859530.7843137255,0
100249,131426,2.4,14,31.2,14.3,24,394276.875,3154215.0,657128.125,525702.5,2102810.0,1182830.625,394276.875,3022789.375,0
100250,124764,2.0,95,2.8,33.7,14,1996224.0,19088892.0,1372404.0,7485840.0,5115324.0,5489616.0,4366740.0,7735368.0,0
100251,87500,2.5,4,12.5,25.0,12,0.0,700000.0,0.0,0.0,0.0,612500.0,87500.0,700000.0,0
100252,74279,2.5,8,0.0,62.5,12,74278.57142857142,668507.142857143,297114.2857142857,445671.4285714285,0.0,519950.0,74278.57142857142,817064.2857142858,0
100253,216102,2.6,9,19.0,0.0,9,1080510.4761904762,3025429.333333333,432204.1904761905,1080510.4761904762,864408.380952381,1080510.4761904762,1512714.6666666665,2809327.238095238,0
100254,38575,1.6,31,11.1,58.1,14,115724.22222222222,1388690.6666666665,578621.1111111111,231448.44444444444,925793.7777777778,154298.96296296295,771494.8148148147,732920.074074074,0
100255,181360,3.0,25,47.1,20.0,24,544080.6470588235,4715365.607843137,3989924.7450980395,1450881.7254901961,1813602.156862745,1269521.5098039217,4715365.607843137,5259446.254901961,0
100256,169011,1.7,2,0.0,50.0,19,169011.3333333333,338022.6666666666,0.0,0.0,0.0,507034.0,0.0,507034.0,0
100257,56500,1.2,6,0.0,33.3,24,0.0,226000.0,226000.0,56500.0,0.0,169500.0,226000.0,339000.0,0
100258,176912,2.0,16,39.0,31.2,8,884560.9756097561,6368839.024390244,0.0,2299858.536585366,1946034.1463414636,1238385.3658536586,1769121.9512195121,4422804.87804878,0
100259,263686,2.4,5,14.3,80.0,19,0.0,1582114.2857142857,263685.71428571426,0.0,527371.4285714285,0.0,1318428.5714285714,1845799.9999999998,0
100260,105400,1.0,5,20.0,0.0,12,0.0,105400.0,421600.0,0.0,0.0,105400.0,421600.0,527000.0,0
100261,74411,1.2,35,1.7,45.7,14,1860282.5,2529984.1999999997,74411.3,1116169.5,1041758.2000000001,1116169.5,1190580.8,1413814.7,0
100262,87433,2.2,42,8.4,42.9,5,874326.3855421686,5770554.144578313,612028.469879518,1136624.3012048192,1311489.578313253,1748652.7710843373,3060142.3493975904,3235007.626506024,0
100263,67564,1.9,6,9.1,66.7,13,270254.54545454547,472945.45454545453,0.0,202690.9090909091,337818.1818181818,202690.9090909091,0.0,743200.0,0
100264,39500,1.5,4,75.0,75.0,24,39500.0,79000.0,39500.0,39500.0,79000.0,0.0,39500.0,158000.0,0
100265,90270,2.2,5,10.0,20.0,24,0.0,631890.0,270810.0,451350.0,361080.0,90270.0,0.0,722160.0,0
100266,114319,2.3,30,11.5,36.7,24,228638.46153846156,3543896.153846154,2172065.3846153845,1486150.0,571596.1538461539,1829107.6923076925,2057746.1538461538,4115492.3076923075,0
100267,24396,1.5,41,1.0,43.9,14,219563.05714285714,1732108.561904762,609897.380952381,243958.95238095237,975835.8095238095,390334.32380952383,951439.9142857143,463522.00952380954,0
100268,46245,1.4,7,36.4,57.1,14,184981.81818181818,184981.81818181818,138736.36363636362,92490.90909090909,184981.81818181818,92490.90909090909,138736.36363636362,369963.63636363635,0
100269,57450,2.0,4,25.0,100.0,12,0.0,57450.0,172350.0,114900.0,114900.0,0.0,0.0,229800.0,0
100270,79509,3.4,7,45.5,14.3,24,238527.2727272727,159018.18181818182,477054.5454545454,318036.36363636365,159018.18181818182,397545.45454545453,0.0,636072.7272727273,0
100271,52592,1.5,7,12.5,42.9,14,52592.25,210369.0,157776.75,105184.5,105184.5,105184.5,105184.5,210369.0,0
100272,86401,1.8,18,8.3,22.2,24,777606.375,1123209.2083333333,172801.41666666666,777606.375,1123209.2083333333,86400.70833333333,86400.70833333333,1900815.5833333333,0
100273,65700,2.2,7,0.0,42.9,12,65700.0,262800.0,459900.00000000006,197100.0,0.0,197100.0,394200.0,459900.0,0
100274,137625,5.9,5,25.0,0.0,15,412875.0,688125.0,0.0,688125.0,0.0,0.0,412875.0,688125.0,0
100275,319800,1.0,12,13.8,25.0,6,4796999.482758621,4477199.517241379,0.0,5116799.448275862,1279199.8620689656,0.0,2878199.6896551726,7994999.137931035,0
100276,53290,1.6,30,0.0,46.7,14,639480.0,2078310.0,319740.0,852640.0,532900.0,1012510.0,639480.0,905930.0,0
100277,47101,2.1,15,3.6,66.7,14,141301.6909090909,2307927.618181818,141301.6909090909,47100.56363636364,1271715.2181818183,753609.0181818182,518106.2,1271715.2181818183,0
100278,79686,1.9,5,14.3,60.0,9,318742.8571428571,79685.71428571428,159371.42857142855,79685.71428571428,0.0,79685.71428571428,398428.5714285714,398428.5714285715,0
100279,85459,2.2,57,14.0,54.4,11,2307400.317757009,6067608.242990654,769133.4392523364,1965563.2336448599,1709185.4205607476,1452807.6074766354,4016585.738317757,4187504.2803738317,0
100280,16857,1.0,2,71.4,50.0,24,0.0,118000.0,0.0,118000.0,0.0,0.0,0.0,67428.57142857143,0
100281,183600,4.4,4,20.0,25.0,2,0.0,918000.0,0.0,183600.0,0.0,183600.0,550800.0,918000.0,0
100282,79738,4.2,39,27.8,12.8,15,1116335.1898734178,3189529.1139240507,1993455.6962025317,2790837.974683544,239214.6835443038,1515026.3291139242,1754241.0126582277,3109790.8860759493,0
100283,93600,2.8,5,60.0,60.0,24,0.0,748800.0,187200.0,93600.0,280800.0,0.0,561600.0,280800.0,0
100284,48800,1.0,4,20.0,50.0,10,0.0,146400.0,97600.0,0.0,0.0,0.0,244000.0,195200.0,0
100285,57494,1.5,37,15.5,29.7,12,229975.44827586206,1897297.4482758623,1207371.103448276,862407.9310344828,919901.7931034482,804914.0689655173,747420.2068965518,2299754.4827586208,0
100286,62379,1.5,81,3.6,22.2,14,3992256.0,3867498.0,686169.0,2183265.0,2370402.0,1684233.0,2308023.0,3306087.0,1
100287,29500,1.3,4,16.7,50.0,13,0.0,147500.0,29500.0,118000.0,29500.0,29500.0,0.0,118000.0,0
100288,70000,1.0,1,100.0,0.0,24,0.0,70000.0,0.0,70000.0,0.0,0.0,0.0,70000.0,0
100289,70525,3.3,26,2.3,42.3,21,282100.0,2115750.0,705250.0,352625.0,634725.0,1551550.0,564200.0,1833650.0,0
100290,97053,1.9,22,2.9,54.5,12,388211.76470588235,1844005.8823529412,1067582.3529411766,1164635.2941176472,388211.76470588235,291158.8235294118,1455794.1176470588,2135164.705882353,0
100291,244896,3.0,18,22.6,55.6,3,979582.4150943396,5632598.886792453,6367285.698113208,6122390.094339623,2448956.037735849,1959164.8301886793,2448956.037735849,8326450.528301887,0
100292,158550,1.3,5,33.3,40.0,13,0.0,951300.0,0.0,158550.0,158550.0,317100.0,317100.0,792750.0,0
100293,46567,1.6,10,27.8,50.0,24,0.0,512233.3333333334,325966.6666666667,372533.3333333333,139700.0,46566.666666666664,279400.0,745066.6666666666,0
100294,30073,1.4,75,20.3,16.0,14,932259.059322034,2195319.720338983,421020.22033898305,661603.2033898305,1413425.0254237289,691676.0762711865,781894.6949152543,1142769.1694915255,0
100295,49934,1.1,12,9.5,33.3,13,349535.6666666666,549270.3333333334,149801.0,299602.0,449403.0,249668.3333333333,49933.666666666664,649137.6666666666,0
100296,124778,1.7,6,16.7,33.3,14,0.0,2245997.0,0.0,0.0,499110.44444444444,1372553.7222222222,374332.8333333333,1746886.5555555555,0
100297,57778,1.9,12,4.5,16.7,14,751112.2272727273,520000.77272727276,0.0,57777.86363636364,866667.9545454545,288889.3181818182,57777.86363636364,751112.2272727273,0
100298,270112,2.5,4,0.0,25.0,19,0.0,2160900.0,0.0,0.0,810337.5,0.0,1350562.5,2160900.0,0
100299,128203,2.9,24,20.5,45.8,24,384607.6923076923,4230684.615384615,384607.6923076923,1282025.641025641,1153823.076923077,1410228.205128205,1153823.076923077,3589671.794871795,0
100300,56812,1.2,11,0.0,27.3,13,56811.666666666664,568116.6666666667,56811.666666666664,170435.0,113623.33333333333,284058.3333333334,113623.33333333333,568116.6666666666,0
100301,169217,1.1,12,34.8,66.7,24,1861391.3043478262,1861391.3043478262,169217.3913043478,1184521.7391304348,1184521.7391304348,1353739.1304347825,169217.3913043478,3045913.043478261,0
100302,126145,2.6,15,32.3,66.7,24,0.0,2901338.709677419,1009161.2903225806,883016.1290322581,630725.8064516129,756870.9677419355,1639887.0967741937,2901338.709677419,0
100303,131129,1.4,5,33.3,40.0,17,131128.88888888888,655644.4444444445,393386.6666666666,0.0,262257.77777777775,655644.4444444445,262257.77777777775,1049031.111111111,0
100304,82911,2.4,20,16.7,30.0,12,829114.5,3648103.8,497468.7,1160760.3,1658229.0,1658229.0,497468.7,2818989.3,0
100305,36633,1.3,50,3.9,46.0,14,1062354.710526316,989088.8684210526,732658.4210526316,879190.1052631579,842557.1842105263,586126.7368421053,476227.97368421056,842557.1842105263,0
100306,66540,1.8,13,5.0,15.4,3,332700.0,465779.99999999994,532320.0,665400.0,399240.0,199620.0,66540.0,1064640.0,0
100307,130000,2.2,2,40.0,0.0,24,260000.0,390000.0,0.0,390000.0,0.0,260000.0,0.0,390000.0,0
100308,74978,1.2,7,33.3,57.1,14,74977.77777777777,524844.4444444445,74977.77777777777,299911.11111111107,149955.55555555553,149955.55555555553,74977.77777777777,449866.6666666667,0
100309,127299,2.4,28,20.8,32.1,19,254597.4025974026,4200857.142857143,5346545.454545454,1272987.012987013,1527584.4155844157,4837350.64935065,2164077.922077922,5601142.857142857,0
100310,106310,2.2,20,10.0,20.0,19,425240.0,3295610.0,531550.0,106310.0,425240.0,2338820.0,1382030.0,2657750.0,0
100311,49820,1.6,19,6.5,47.4,11,0.0,1245509.6774193547,298922.32258064515,398563.0967741935,498203.87096774194,99640.77419354838,548024.2580645161,597844.6451612904,0
